modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
mlp,"{'hidden_layers': [32, 64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,69390065432717.46,0.9253582326902285,1.125187331975185,1.379284113303656,-0.5660219238222116,0.14364887159975143
mlp,"{'hidden_layers': [32, 64], 'activation': 'tanh', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",21,504,66966642918590.266,0.992526208029853,1.2022871432416264,1.5744656272330426,-0.7903644807160359,0.09963987521279889
mlp,"{'hidden_layers': [32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,68844845059554.81,0.9947874503042647,1.196661789752212,1.5563960154610612,-0.7527843341635811,0.06896932433733412
mlp,"{'hidden_layers': [32, 64], 'activation': 'linear', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",21,504,71339754225838.42,1.8635226387924775,2.1959548536485713,7.9481484388832735,-7.353036342210528,0.0363553664692202
mlp,"{'hidden_layers': [32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,75968131318367.45,1.092416198554119,1.3174227155949416,1.8654416504015794,-1.1586800604724476,0.1103480806196301
mlp,"{'hidden_layers': [32, 64], 'activation': 'relu', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",21,504,56257420698597.49,1.284133081587534,1.5223227321826331,2.656051696204052,-1.6324427987711225,0.019526063031719068
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'tanh', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,81333657205744.33,0.9687563230515157,1.1714317395353506,1.516972510955379,-0.6478655810042018,0.07803896758513029
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'tanh', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",21,504,72922847889181.03,0.9568145053648446,1.1569374067838514,1.4625789153143658,-0.5968625118229877,0.1256088649766113
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'linear', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,61255328046021.0,0.9859985475679711,1.1886493766108701,1.5298223336712724,-0.7284673242101926,0.07399806728516604
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'linear', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",21,504,160825705153987.2,2.96889353668879,3.5085263872673345,70.99624763128372,-58.219318101539685,0.02682346588849421
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'relu', 'learning_rate': 0.01, 'epochs': 50, 'batch_size': 32}",21,504,67040847746043.21,1.0093281545375705,1.2144091383148745,1.6149987124671765,-0.8453782911767814,0.0677763481590582
mlp,"{'hidden_layers': [16, 32, 64], 'activation': 'relu', 'learning_rate': 0.1, 'epochs': 50, 'batch_size': 32}",21,504,74264193587384.84,1.1253531650260644,1.3522979861389703,2.090462990409383,-1.1486714434854854,0.019553478009432985
